ch	start	end	anchor_index
chr1	91064970	91065180	4319
chr1	91075588	91075733	4320
chr1	91121310	91121520	4321
chr1	91128970	91129180	4322
chr1	91129730	91129940	4323
chr1	91165330	91165539	4324
chr1	91165850	91166060	4325
chr1	91166179	91166358	4326
chr1	91244900	91245110	4327
chr1	91282827	91283006	4328
chr1	91345740	91345950	4329
chr1	91346930	91347140	4330
chr1	91400070	91400280	4331
chr1	91402135	91402214	4332
chr1	91404396	91404677	4333
chr1	91427740	91427950	4334
chr1	91440976	91441133	4335
chr1	91500920	91501130	4336
chr1	91501411	91501438	4337
chr1	91511552	91511681	4338
chr1	91511961	91512138	4339
chr1	91529950	91530160	4340
chr1	91547000	91547210	4341
chr1	91555275	91555314	4342
chr1	91617645	91617688	4343
chr1	91688190	91688400	4344
chr1	91718970	91719180	4345
chr1	91726100	91726310	4346
chr1	91745400	91745610	4347
chr1	91761580	91761790	4348
chr1	91767020	91767263	4349
chr1	91818250	91818460	4350
chr1	91827219	91827256	4351
chr1	91827681	91827779	4352
chr1	91827820	91828139	4353
chr1	91828680	91828890	4354
chr1	91833820	91834030	4355
chr1	91835680	91835890	4356
chr1	91845297	91845492	4357
chr1	91864746	91864903	4358
chr1	91872700	91872813	4359
chr1	91872920	91873130	4360
chr1	91886127	91886416	4361
chr1	91886760	91886970	4362
chr1	91915495	91915495	4363
chr1	91925820	91926030	4364
chr1	91926980	91927190	4365
chr1	91927395	91927526	4366
chr1	91929190	91929400	4367
chr1	91997760	91997911	4368
chr1	92030410	92030620	4369
chr1	92038900	92038959	4370
chr1	92065255	92065255	4371
chr1	92066280	92066490	4372
chr1	92079460	92079670	4373
chr1	92080302	92080479	4374
chr1	92081640	92081850	4375
chr1	92088650	92088860	4376
chr1	92291544	92291619	4377
chr1	92291830	92292040	4378
chr1	92297770	92297980	4379
chr1	92298538	92298843	4380
chr1	92298912	92299111	4381
chr1	92310243	92310336	4382
chr1	92326300	92326510	4383
chr1	92441970	92442163	4384
chr1	92461890	92461949	4385
chr1	92485181	92485279	4386
chr1	92485929	92486040	4387
chr1	92486852	92487061	4388
chr1	92532046	92532163	4389
chr1	92537170	92537213	4390
chr1	92599326	92599405	4391
chr1	92623297	92623518	4392
chr1	92715500	92715710	4393
chr1	92748090	92748300	4394
chr1	92749164	92749269	4395
chr1	92783630	92783840	4396
chr1	92784570	92784780	4397
chr1	92786580	92786790	4398
chr1	92804801	92804899	4399
chr1	92818460	92818670	4400
chr1	92831754	92832119	4401
chr1	92833170	92833380	4402
chr1	92858952	92859123	4403
chr1	92886994	92887067	4404
chr1	92887710	92887920	4405
chr1	92887930	92888140	4406
chr1	92902558	92902577	4407
chr1	92951217	92951356	4408
chr1	92958340	92958550	4409
chr1	92960408	92960681	4410
chr1	92962450	92962660	4411
chr1	92968325	92968404	4412
chr1	92968610	92968629	4413
chr1	92990840	92991050	4414
chr1	92994232	92994353	4415
chr1	93020790	93021000	4416
chr1	93021660	93021870	4417
chr1	93021780	93021990	4418
chr1	93040610	93040820	4419
chr1	93042365	93042404	4420
chr1	93062312	93062499	4421
chr1	93075650	93075860	4422
chr1	93079110	93079475	4423
chr1	93079945	93079945	4424
chr1	93129590	93129800	4425
chr1	93179930	93180140	4426
chr1	93200873	93201030	4427
chr1	93221971	93222118	4428
chr1	93228775	93228948	4429
chr1	93229260	93229470	4430
chr1	93275627	93275806	4431
chr1	93275926	93276083	4432
chr1	93304220	93304430	4433
chr1	93304704	93304931	4434
chr1	93305200	93305410	4435
chr1	93344390	93344600	4436
chr1	93345667	93345948	4437
chr1	93360340	93360550	4438
chr1	93394760	93394970	4439
chr1	93395300	93395465	4440
chr1	93419480	93419690	4441
chr1	93432730	93432940	4442
chr1	93438125	93438226	4443
chr1	93447100	93447310	4444
chr1	93449860	93450070	4445
chr1	93538470	93538680	4446
chr1	93553187	93553382	4447
chr1	93553950	93554160	4448
chr1	93591759	93591796	4449
chr1	93591937	93592196	4450
chr1	93593127	93593242	4451
chr1	93604430	93604640	4452
chr1	93616020	93616230	4453
chr1	93617310	93617520	4454
chr1	93617702	93617859	4455
chr1	93619600	93619810	4456
chr1	93629566	93629747	4457
chr1	93631710	93631920	4458
chr1	93660060	93660270	4459
chr1	93664660	93664870	4460
chr1	93678860	93679070	4461
chr1	93680805	93681002	4462
chr1	93681693	93681856	4463
chr1	93682100	93682310	4464
chr1	93690460	93690670	4465
chr1	93703737	93703852	4466
chr1	93722405	93722570	4467
chr1	93735182	93735219	4468
chr1	93754460	93754670	4469
chr1	93758670	93758880	4470
chr1	93758984	93759309	4471
chr1	93769000	93769225	4472
chr1	93773531	93773629	4473
chr1	93801524	93801633	4474
chr1	93813030	93813240	4475
chr1	93814039	93814236	4476
chr1	93827934	93828219	4477
chr1	93844385	93844486	4478
chr1	93845500	93845710	4479
chr1	93845640	93845850	4480
chr1	93846300	93846529	4481
chr1	93847421	93847682	4482
chr1	93850860	93851070	4483
chr1	93873690	93873900	4484
chr1	93874209	93874310	4485
chr1	93877880	93878090	4486
chr1	93878600	93878810	4487
chr1	93879650	93879860	4488
chr1	93890680	93890890	4489
chr1	93908700	93908910	4490
chr1	93908860	93909070	4491
chr1	93909344	93909801	4492
chr1	93910470	93910680	4493
chr1	93915850	93916060	4494
chr1	93947100	93947310	4495
chr1	93964890	93964909	4496
chr1	93965190	93965400	4497
chr1	93980083	93980190	4498
chr1	93980540	93980750	4499
chr1	93982970	93983180	4500
chr1	94012135	94012286	4501
chr1	94024180	94024390	4502
chr1	94026055	94026118	4503
chr1	94028212	94028389	4504
chr1	94039605	94039750	4505
chr1	94044310	94044369	4506
chr1	94045685	94045746	4507
chr1	94061575	94061730	4508
chr1	94062024	94062231	4509
chr1	94066480	94066690	4510
chr1	94079010	94079220	4511
chr1	94116522	94116629	4512
chr1	94121070	94121280	4513
chr1	94125978	94126115	4514
chr1	94143995	94143995	4515
chr1	94209471	94209648	4516
chr1	94235610	94235820	4517
chr1	94236490	94236700	4518
chr1	94237577	94237780	4519
chr1	94240981	94241032	4520
chr1	94245890	94246100	4521
chr1	94247295	94247402	4522
chr1	94259100	94259310	4523
chr1	94310741	94310918	4524
chr1	94317361	94317496	4525
chr1	94330090	94330259	4526
chr1	94336016	94336087	4527
chr1	94355511	94355648	4528
chr1	94355860	94355989	4529
chr1	94369574	94369687	4530
chr1	94384056	94384339	4531
chr1	94384940	94385150	4532
chr1	94395950	94396160	4533
chr1	94396370	94396580	4534
chr1	94417442	94417751	4535
chr1	94418097	94418434	4536
chr1	94425828	94425991	4537
chr1	94430510	94430720	4538
chr1	94434520	94434730	4539
chr1	94434890	94435100	4540
chr1	94439084	94439151	4541
chr1	94461620	94461830	4542
chr1	94463180	94463390	4543
chr1	94463802	94463947	4544
chr1	94481625	94481704	4545
chr1	94513850	94514060	4546
chr1	94514279	94514316	4547
chr1	94522426	94522543	4548
chr1	94532170	94532380	4549
chr1	94551160	94551370	4550
chr1	94560430	94560640	4551
chr1	94580620	94580830	4552
chr1	94599620	94599665	4553
chr1	94620450	94620660	4554
chr1	94658240	94658450	4555
chr1	94699081	94699312	4556
chr1	94713852	94713905	4557
chr1	94759334	94759403	4558
chr1	94774210	94774420	4559
chr1	94793258	94793483	4560
chr1	94798150	94798360	4561
chr1	94799360	94799570	4562
chr1	94802200	94802219	4563
chr1	94803761	94803994	4564
chr1	94805945	94806064	4565
chr1	94820229	94820562	4566
chr1	94821060	94821270	4567
chr1	94821340	94821550	4568
chr1	94821710	94821920	4569
chr1	94854517	94854652	4570
chr1	94855420	94855630	4571
chr1	94863640	94863850	4572
chr1	94883910	94883929	4573
chr1	94884239	94884364	4574
chr1	94884690	94884900	4575
chr1	94884980	94885190	4576
chr1	94899950	94900160	4577
chr1	94919040	94919250	4578
chr1	94920360	94920570	4579
chr1	94927130	94927281	4580
chr1	94938300	94938510	4581
chr1	94938690	94938900	4582
chr1	94942200	94942410	4583
chr1	94950134	94950247	4584
chr1	94961700	94961910	4585
chr1	94963042	94963107	4586
chr1	94981003	94981118	4587
chr1	95003060	95003270	4588
chr1	95014185	95014266	4589
chr1	95041340	95041550	4590
chr1	95043454	95043645	4591
chr1	95067400	95067610	4592
chr1	95069408	95069601	4593
chr1	95072611	95072748	4594
chr1	95084715	95084830	4595
chr1	95125010	95125220	4596
chr1	95128610	95128820	4597
chr1	95129250	95129460	4598
chr1	95133815	95133942	4599
chr1	95163260	95163470	4600
chr1	95169728	95169771	4601
chr1	95214450	95214660	4602
chr1	95227805	95227805	4603
chr1	95232140	95232350	4604
chr1	95233340	95233550	4605
chr1	95233560	95233770	4606
chr1	95233995	95234200	4607
chr1	95257786	95257943	4608
chr1	95286170	95286380	4609
chr1	95286400	95286610	4610
chr1	95286650	95286860	4611
chr1	95309133	95309286	4612
chr1	95467211	95467309	4613
chr1	95532507	95532598	4614
chr1	95625360	95625570	4615
chr1	95641420	95641630	4616
chr1	95794030	95794240	4617
chr1	95916786	95916889	4618
chr1	96081780	96081990	4619
chr1	96236227	96236416	4620
chr1	96508435	96508474	4621
chr1	96596388	96596483	4622
chr1	96604690	96604900	4623
chr1	96614760	96614970	4624
chr1	96632003	96632250	4625
chr1	96632345	96632384	4626
chr1	96651691	96651789	4627
chr1	96688200	96688410	4628
chr1	96688811	96688992	4629
chr1	96721634	96721895	4630
chr1	96723030	96723240	4631
chr1	96746660	96746870	4632
chr1	96756932	96757041	4633
chr1	96772412	96772627	4634
chr1	96772770	96772980	4635
chr1	96805830	96806040	4636
chr1	96845544	96845711	4637
chr1	96872700	96872910	4638
chr1	96966687	96966822	4639
chr1	97138457	97138504	4640
chr1	97186546	97186597	4641
chr1	97240990	97241200	4642
chr1	97244078	97244223	4643
chr1	97256130	97256340	4644
chr1	97272160	97272370	4645
chr1	97467230	97467440	4646
chr1	97525664	97525805	4647
chr1	97820596	97820703	4648
chr1	97921096	97921213	4649
chr1	97930100	97930310	4650
chr1	98001960	98002019	4651
chr1	98051096	98051373	4652
chr1	98054130	98054340	4653
chr1	98468248	98468351	4654
chr1	98555480	98555690	4655
chr1	98556659	98556836	4656
chr1	98663580	98663790	4657
chr1	98794446	98794519	4658
chr1	98794990	98795200	4659
chr1	98940245	98940324	4660
chr1	98991262	98991383	4661
chr1	99179980	99180190	4662
chr1	99180439	99180530	4663
chr1	99181490	99181700	4664
chr1	99264350	99264560	4665
chr1	99277221	99277319	4666
chr1	99326386	99326465	4667
chr1	99407171	99407222	4668
chr1	99460260	99460470	4669
chr1	99481080	99481290	4670
chr1	99481554	99481623	4671
chr1	99497781	99497879	4672
chr1	99502058	99502135	4673
chr1	99502770	99502980	4674
chr1	99526880	99527090	4675
chr1	99527235	99527392	4676
chr1	99565630	99565840	4677
chr1	99566030	99566240	4678
chr1	99566624	99566935	4679
chr1	99567200	99567410	4680
chr1	99579670	99579880	4681
chr1	99589274	99589469	4682
chr1	99589541	99589718	4683
chr1	99593360	99593570	4684
chr1	99595490	99595700	4685
chr1	99599733	99599946	4686
chr1	99622800	99623010	4687
chr1	99635386	99635503	4688
chr1	99644460	99644670	4689
chr1	99645357	99645412	4690
chr1	99647450	99647660	4691
chr1	99647770	99647980	4692
chr1	99648221	99648364	4693
chr1	99685754	99685985	4694
chr1	99707718	99707795	4695
chr1	99708010	99708220	4696
chr1	99717070	99717280	4697
chr1	99737139	99737304	4698
chr1	99738986	99739163	4699
chr1	99739530	99739740	4700
chr1	99748616	99748665	4701
chr1	99754730	99754940	4702
chr1	99758700	99758910	4703
chr1	99759090	99759149	4704
chr1	99759965	99760004	4705
chr1	99808010	99808220	4706
chr1	99808832	99808899	4707
chr1	99814634	99814827	4708
chr1	99836340	99836550	4709
chr1	99836570	99836780	4710
chr1	99839740	99839950	4711
chr1	99849960	99850167	4712
chr1	99850324	99850489	4713
chr1	99872202	99872353	4714
chr1	99969812	99970111	4715
chr1	100037300	100037510	4716
chr1	100075240	100075450	4717
chr1	100132785	100133230	4718
chr1	100134960	100135170	4719
chr1	100147930	100148140	4720
chr1	100188010	100188220	4721
chr1	100250640	100250850	4722
chr1	100265510	100265720	4723
chr1	100266065	100266316	4724
chr1	100269250	100269460	4725
chr1	100291080	100291290	4726
chr1	100322880	100323023	4727
chr1	100351490	100351700	4728
chr1	100351620	100351830	4729
chr1	100351750	100351960	4730
chr1	100352095	100352134	4731
chr1	100353710	100353920	4732
chr1	100354050	100354260	4733
chr1	100358300	100358510	4734
chr1	100400470	100400680	4735
chr1	100413155	100413234	4736
chr1	100440150	100440360	4737
chr1	100455510	100455720	4738
chr1	100458720	100458930	4739
chr1	100459555	100459826	4740
chr1	100463824	100463985	4741
chr1	100480113	100480162	4742
chr1	100485824	100486139	4743
chr1	100486325	100486364	4744
chr1	100494547	100494694	4745
chr1	100515330	100515540	4746
chr1	100515950	100516059	4747
chr1	100539120	100539330	4748
chr1	100539240	100539450	4749
chr1	100543855	100543855	4750
chr1	100585005	100585044	4751
chr1	100606616	100606665	4752
chr1	100731414	100731549	4753
chr1	100750100	100750310	4754
chr1	100775520	100775730	4755
chr1	100800064	100800197	4756
chr1	100835152	100835261	4757
chr1	100866580	100866599	4758
chr1	100868130	100868340	4759
chr1	100868442	100868655	4760
chr1	100884010	100884220	4761
chr1	100893050	100893260	4762
chr1	100904590	100904800	4763
chr1	100920570	100920780	4764
chr1	100921211	100921404	4765
chr1	100949590	100949701	4766
chr1	101003650	101003860	4767
chr1	101004140	101004453	4768
chr1	101004930	101005140	4769
chr1	101025350	101025560	4770
chr1	101025733	101025938	4771
chr1	101026160	101026370	4772
chr1	101043800	101044010	4773
chr1	101128370	101128580	4774
chr1	101135890	101136100	4775
chr1	101136695	101137060	4776
chr1	101194490	101194700	4777
chr1	101238829	101238938	4778
chr1	101258121	101258240	4779
chr1	101258520	101258730	4780
chr1	101268170	101268380	4781
chr1	101270240	101270450	4782
chr1	101288615	101288664	4783
chr1	101308810	101309020	4784
chr1	101309369	101309560	4785
chr1	101357471	101357688	4786
chr1	101358310	101358520	4787
chr1	101438504	101438665	4788
chr1	101506677	101506792	4789
chr1	101520411	101520494	4790
chr1	101520740	101520950	4791
chr1	101521040	101521250	4792
chr1	101567684	101567941	4793
chr1	101653535	101653716	4794
chr1	101733460	101733670	4795
chr1	101820120	101820139	4796
chr1	101820216	101820435	4797
chr1	101820820	101821030	4798
chr1	102106600	102106810	4799
chr1	102155780	102155990	4800
chr1	102174425	102174504	4801
chr1	102191902	102191949	4802
chr1	102427180	102427390	4803
chr1	102434577	102434762	4804
chr1	102504470	102504680	4805
chr1	102550965	102551004	4806
chr1	102791570	102791780	4807
chr1	102970597	102970760	4808
chr1	103106479	103106610	4809
chr1	103336540	103336750	4810
chr1	103461315	103461418	4811
chr1	103461770	103461980	4812
chr1	103461990	103462200	4813
chr1	103488980	103489190	4814
chr1	103515016	103515223	4815
chr1	103525890	103526100	4816
chr1	103526910	103527120	4817
chr1	103560460	103560670	4818
chr1	103788525	103788638	4819
chr1	103953560	103953579	4820
chr1	104132503	104132552	4821
chr1	104132930	104133140	4822
chr1	104648275	104648448	4823
chr1	104706800	104707010	4824
chr1	104766960	104767170	4825
chr1	104780566	104780773	4826
chr1	104878660	104878741	4827
chr1	104879700	104879910	4828
chr1	105073027	105073082	4829
chr1	105100295	105100295	4830
chr1	105101140	105101350	4831
chr1	105138930	105139140	4832
chr1	105311960	105312170	4833
chr1	105411310	105411520	4834
chr1	105608833	105608946	4835
chr1	105632100	105632310	4836
chr1	105632844	105633217	4837
chr1	105640270	105640480	4838
chr1	105641470	105641680	4839
chr1	105792010	105792220	4840
chr1	105792756	105792873	4841
chr1	105793320	105793530	4842
chr1	105793628	105793853	4843
chr1	105835320	105835530	4844
chr1	106957890	106958100	4845
chr1	107055630	107055840	4846
chr1	107142124	107142365	4847
chr1	107142696	107142813	4848
chr1	107234470	107234680	4849
chr1	107259370	107259580	4850
chr1	107275950	107276160	4851
chr1	107277104	107277229	4852
chr1	107430788	107430911	4853
chr1	107464946	107465063	4854
chr1	107526744	107526947	4855
chr1	107529693	107529812	4856
chr1	107597454	107597527	4857
chr1	107600940	107601150	4858
chr1	107641491	107641589	4859
chr1	107680760	107680970	4860
chr1	107683180	107683390	4861
chr1	107688416	107688573	4862
chr1	107750504	107750625	4863
chr1	107782306	107782439	4864
chr1	107782626	107782743	4865
chr1	107844920	107845130	4866
chr1	107941850	107942060	4867
chr1	108000958	108001015	4868
chr1	108033537	108033786	4869
chr1	108034410	108034620	4870
chr1	108046301	108046438	4871
chr1	108052141	108052234	4872
chr1	108125561	108125748	4873
chr1	108199330	108199540	4874
chr1	108201140	108201350	4875
chr1	108316593	108316910	4876
chr1	108327831	108327914	4877
chr1	108512606	108512737	4878
chr1	108513760	108513970	4879
chr1	108533510	108533720	4880
chr1	108536974	108537049	4881
chr1	108559954	108560011	4882
chr1	108561372	108561587	4883
chr1	108561853	108562022	4884
chr1	108570218	108570363	4885
chr1	108572010	108572220	4886
chr1	108584411	108584588	4887
chr1	108643140	108643350	4888
chr1	108643644	108643831	4889
chr1	108646990	108647067	4890
chr1	108647880	108648090	4891
chr1	108692245	108692378	4892
chr1	108692567	108692862	4893
chr1	108694380	108694590	4894
chr1	108709170	108709299	4895
chr1	108746020	108746230	4896
chr1	108746543	108746658	4897
chr1	108747365	108747454	4898
chr1	108751880	108752090	4899
chr1	108803530	108803740	4900
chr1	108816451	108816628	4901
chr1	108828165	108828428	4902
chr1	108828960	108829170	4903
chr1	108829560	108829770	4904
chr1	108829710	108829920	4905
chr1	108876160	108876370	4906
chr1	108876875	108877098	4907
chr1	108877960	108878170	4908
chr1	108889800	108890010	4909
chr1	108898252	108898353	4910
chr1	108953480	108953690	4911
chr1	108962650	108962860	4912
chr1	108963180	108963199	4913
chr1	108963375	108963574	4914
chr1	108963760	108963970	4915
chr1	109011480	109011690	4916
chr1	109027970	109028029	4917
chr1	109028850	109029060	4918
chr1	109042096	109042265	4919
chr1	109042710	109042920	4920
chr1	109076820	109077030	4921
chr1	109087670	109087880	4922
chr1	109089253	109089564	4923
chr1	109090060	109090270	4924
chr1	109090393	109090844	4925
chr1	109091380	109091590	4926
chr1	109099670	109099880	4927
chr1	109100042	109100223	4928
chr1	109112130	109112347	4929
chr1	109112720	109112929	4930
chr1	109116670	109116880	4931
chr1	109149860	109150070	4932
chr1	109156520	109156730	4933
chr1	109156947	109157214	4934
chr1	109158680	109158890	4935
chr1	109181341	109181640	4936
chr1	109193750	109193897	4937
chr1	109198410	109198620	4938
chr1	109201262	109201383	4939
chr1	109214990	109215049	4940
chr1	109227600	109227810	4941
chr1	109239523	109239682	4942
chr1	109240920	109241130	4943
chr1	109249420	109249631	4944
chr1	109253909	109254050	4945
chr1	109254370	109254389	4946
chr1	109263775	109263940	4947
chr1	109277541	109277722	4948
chr1	109283028	109283529	4949
chr1	109290270	109290480	4950
chr1	109290570	109290780	4951
chr1	109298880	109299090	4952
chr1	109309465	109309604	4953
chr1	109345467	109345662	4954
chr1	109370440	109370650	4955
chr1	109371052	109371141	4956
chr1	109371250	109371460	4957
chr1	109371500	109371710	4958
chr1	109391640	109391850	4959
chr1	109393005	109393234	4960
chr1	109397927	109398200	4961
chr1	109399471	109399608	4962
chr1	109424800	109425010	4963
chr1	109426351	109426628	4964
chr1	109426770	109426980	4965
chr1	109441281	109441320	4966
chr1	109457575	109457614	4967
chr1	109466110	109466320	4968
chr1	109478850	109479060	4969
chr1	109483260	109483470	4970
chr1	109490710	109490920	4971
chr1	109493948	109494199	4972
chr1	109498481	109498552	4973
chr1	109532357	109532580	4974
chr1	109532974	109533027	4975
